region,code_circonscription,circonscription,nb_bv,inscrits,votants,taux_participation,bulletins_nuls,suffrages_exprimes,bulletins_blancs,parti,candidat,voix,pourcentage_voix,elu,page_source,candidat_canon
KABADOUGOU,119,GBONGAHA ET SEGUELON COMMUNES ET SOUS PREFECTURES,39,11815,8223,69.6,50,8173,104,RHDP,KONE IBRAHIMA,5439,66.55,True,21,KONE IBRAHIMA
KABADOUGOU,119,GBONGAHA ET SEGUELON COMMUNES ET SOUS PREFECTURES,39,11815,8223,69.6,50,8173,104,PDCI RDA,KONE SEYDOU,59,0.72,False,21,KONE SEYDOU
KABADOUGOU,120,FENGOLO MADINANI ET N GOLOBLASSO COMMUNES ET SOUS PREFECTURES,55,17672,11759,66.54,138,11621,149,RHDP,KONATE LADJI,7042,60.6,True,21,KONATE LADJI
KABADOUGOU,120,FENGOLO MADINANI ET N GOLOBLASSO COMMUNES ET SOUS PREFECTURES,55,17672,11759,66.54,138,11621,149,INDEPENDANT,FOFANA LASSANA,4430,38.12,False,21,FOFANA LASSANA
KABADOUGOU,121,BAKO BOUGOUSSO ET DIOULATIEDOUGOU COMMUNES ET SOUS PREFECTURES,69,18754,13278,70.8,142,13136,158,INDEPENDANT,BAMBA MOUSSA,283,2.15,False,21,BAMBA MOUSSA
KABADOUGOU,121,BAKO BOUGOUSSO ET DIOULATIEDOUGOU COMMUNES ET SOUS PREFECTURES,69,18754,13278,70.8,142,13136,158,INDEPENDANT,KONE DAVID MEBRA,170,1.29,False,21,KONE DAVID MEBRA
KABADOUGOU,121,BAKO BOUGOUSSO ET DIOULATIEDOUGOU COMMUNES ET SOUS PREFECTURES,69,18754,13278,70.8,142,13136,158,INDEPENDANT,TRAORE DRISSA,521,3.97,False,21,TRAORE DRISSA
KABADOUGOU,121,BAKO BOUGOUSSO ET DIOULATIEDOUGOU COMMUNES ET SOUS PREFECTURES,69,18754,13278,70.8,142,13136,158,INDEPENDANT,TRAORE SOUALIHO,2018,15.36,False,21,TRAORE SOUALIHO
KABADOUGOU,121,BAKO BOUGOUSSO ET DIOULATIEDOUGOU COMMUNES ET SOUS PREFECTURES,69,18754,13278,70.8,142,13136,158,INDEPENDANT,ISSOUF TRAORE,960,7.31,False,21,ISSOUF TRAORE
KABADOUGOU,121,BAKO BOUGOUSSO ET DIOULATIEDOUGOU COMMUNES ET SOUS PREFECTURES,69,18754,13278,70.8,142,13136,158,RHDP,DIARRA CEDRIC TIDIANE,9026,68.71,True,21,DIARRA CEDRIC TIDIANE
KABADOUGOU,122,GBELEBAN ET SEYDOUGOU COMMUNES ET SOUS PREFECTURES,23,7903,4577,57.91,92,4485,75,INDEPENDANT,SANOGO AMADOU,47,1.05,False,21,SANOGO AMADOU
KABADOUGOU,122,GBELEBAN ET SEYDOUGOU COMMUNES ET SOUS PREFECTURES,23,7903,4577,57.91,92,4485,75,INDEPENDANT,TRAORE BOURAHIMA,215,4.79,False,21,TRAORE BOURAHIMA
KABADOUGOU,122,GBELEBAN ET SEYDOUGOU COMMUNES ET SOUS PREFECTURES,23,7903,4577,57.91,92,4485,75,INDEPENDANT,TRAORE SOULEIMANE,199,4.44,False,21,TRAORE SOULEIMANE
KABADOUGOU,122,GBELEBAN ET SEYDOUGOU COMMUNES ET SOUS PREFECTURES,23,7903,4577,57.91,92,4485,75,RHDP,DOUMBIA ALASSANE,1916,42.72,True,21,DOUMBIA ALASSANE
KABADOUGOU,122,GBELEBAN ET SEYDOUGOU COMMUNES ET SOUS PREFECTURES,23,7903,4577,57.91,92,4485,75,INDEPENDANT,VAKABA FOFANA,1914,42.68,False,21,VAKABA FOFANA
KABADOUGOU,122,GBELEBAN ET SEYDOUGOU COMMUNES ET SOUS PREFECTURES,23,7903,4577,57.91,92,4485,75,INDEPENDANT,TRAORE ABDOULAYE,7,0.16,False,21,TRAORE ABDOULAYE
KABADOUGOU,122,GBELEBAN ET SEYDOUGOU COMMUNES ET SOUS PREFECTURES,23,7903,4577,57.91,92,4485,75,PDCI RDA,DIAKITE BOUAKARY SIDIKI,112,2.5,False,21,DIAKITE BOUAKARY SIDIKI
KABADOUGOU,123,ODIENNE COMMUNE,87,32124,32116,99.98,9,32107,0,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,32107,100.0,True,21,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
KABADOUGOU,124,KIMBIRILA SUD TIEME SAMATIGUILA ET SAMANGO COMMUNES ET SOUS PREFECTURES ODIENNE SOUS PREFECTURE,87,26474,17165,64.84,244,16921,152,INDEPENDANT,SYLLA MARIAME,2160,12.77,False,22,SYLLA MARIAME
KABADOUGOU,124,KIMBIRILA SUD TIEME SAMATIGUILA ET SAMANGO COMMUNES ET SOUS PREFECTURES ODIENNE SOUS PREFECTURE,87,26474,17165,64.84,244,16921,152,INDEPENDANT,KONE BEN IDRISS,89,0.53,False,22,KONE BEN IDRISS
KABADOUGOU,124,KIMBIRILA SUD TIEME SAMATIGUILA ET SAMANGO COMMUNES ET SOUS PREFECTURES ODIENNE SOUS PREFECTURE,87,26474,17165,64.84,244,16921,152,INDEPENDANT,DOUMBIA ALPHA,388,2.29,False,22,DOUMBIA ALPHA
KABADOUGOU,124,KIMBIRILA SUD TIEME SAMATIGUILA ET SAMANGO COMMUNES ET SOUS PREFECTURES ODIENNE SOUS PREFECTURE,87,26474,17165,64.84,244,16921,152,RHDP,DIABY LANCINE,11278,66.65,True,22,DIABY LANCINE
KABADOUGOU,124,KIMBIRILA SUD TIEME SAMATIGUILA ET SAMANGO COMMUNES ET SOUS PREFECTURES ODIENNE SOUS PREFECTURE,87,26474,17165,64.84,244,16921,152,INDEPENDANT,KEITA ADAMA,2685,15.87,False,22,KEITA ADAMA
KABADOUGOU,124,KIMBIRILA SUD TIEME SAMATIGUILA ET SAMANGO COMMUNES ET SOUS PREFECTURES ODIENNE SOUS PREFECTURE,87,26474,17165,64.84,244,16921,152,PDCI RDA,VASSIRIKI DOUMBIA,169,1.0,False,22,VASSIRIKI DOUMBIA
LA ME,141,ADZOPE COMMUNE,88,34787,12179,35.01,3423,8756,42,INDEPENDANT,ASSY NCHO GUY SERGE,84,0.96,False,22,ASSY NCHO GUY SERGE
LA ME,141,ADZOPE COMMUNE,88,34787,12179,35.01,3423,8756,42,INDEPENDANT,ATSE URBAIN,593,6.77,False,22,ATSE URBAIN
LA ME,141,ADZOPE COMMUNE,88,34787,12179,35.01,3423,8756,42,INDEPENDANT,BLE N GUESSAN ALAIN CARLOS,430,4.91,False,22,BLE N GUESSAN ALAIN CARLOS
LA ME,141,ADZOPE COMMUNE,88,34787,12179,35.01,3423,8756,42,INDEPENDANT,DIARRA CHEICK HAMMALAH,308,3.52,False,22,DIARRA CHEICK HAMMALAH
LA ME,141,ADZOPE COMMUNE,88,34787,12179,35.01,3423,8756,42,RHDP,ACHI PATRICK JEROME,7246,82.75,True,22,ACHI PATRICK JEROME
LA ME,141,ADZOPE COMMUNE,88,34787,12179,35.01,3423,8756,42,INDEPENDANT,EBY FOLY ANGE MARIUS,53,0.61,False,22,EBY FOLY ANGE MARIUS
LA ME,142,AGOU BECEDI BRIGNAN ET YAKASSE ME COMMUNES ET SOUS PREFECTURES,86,32407,10322,31.85,270,10052,70,INDEPENDANT,ASSI KANON JEAN SYLVESTRE,1755,17.46,False,22,ASSI KANON JEAN SYLVESTRE
LA ME,142,AGOU BECEDI BRIGNAN ET YAKASSE ME COMMUNES ET SOUS PREFECTURES,86,32407,10322,31.85,270,10052,70,INDEPENDANT,AMON NCHO KOUADIO PATRICK,911,9.06,False,22,AMON NCHO KOUADIO PATRICK
LA ME,142,AGOU BECEDI BRIGNAN ET YAKASSE ME COMMUNES ET SOUS PREFECTURES,86,32407,10322,31.85,270,10052,70,INDEPENDANT,ASSY YAPO GHISLAIN,492,4.89,False,22,ASSY YAPO GHISLAIN
LA ME,142,AGOU BECEDI BRIGNAN ET YAKASSE ME COMMUNES ET SOUS PREFECTURES,86,32407,10322,31.85,270,10052,70,INDEPENDANT,YAPI YATTE ALPHONSE,848,8.44,False,22,YAPI YATTE ALPHONSE
LA ME,142,AGOU BECEDI BRIGNAN ET YAKASSE ME COMMUNES ET SOUS PREFECTURES,86,32407,10322,31.85,270,10052,70,INDEPENDANT,ASSEUHI AKA JULIEN SERGE,508,5.05,False,22,ASSEUHI AKA JULIEN SERGE
LA ME,142,AGOU BECEDI BRIGNAN ET YAKASSE ME COMMUNES ET SOUS PREFECTURES,86,32407,10322,31.85,270,10052,70,RHDP,YAPI N CHO FLORENT,5019,49.93,True,22,YAPI N CHO FLORENT
LA ME,142,AGOU BECEDI BRIGNAN ET YAKASSE ME COMMUNES ET SOUS PREFECTURES,86,32407,10322,31.85,270,10052,70,INDEPENDANT,YAPI ADEPO FELIX,83,0.83,False,22,YAPI ADEPO FELIX
LA ME,142,AGOU BECEDI BRIGNAN ET YAKASSE ME COMMUNES ET SOUS PREFECTURES,86,32407,10322,31.85,270,10052,70,MGC,YAPI CLOTIDE OHOUOCHI,366,3.64,False,22,YAPI CLOTIDE OHOUOCHI
LA ME,143,ADZOPE SOUS PREFECTURE ANNEPE ET ASSIKOI COMMUNES ET SOUS PREFECTURES,89,33376,12344,36.98,268,12076,97,INDEPENDANT,ASSAMOI ODI ANGE MITTERAND BIENVENU,1351,11.19,False,22,ASSAMOI ODI ANGE MITTERAND BIENVENU
LA ME,143,ADZOPE SOUS PREFECTURE ANNEPE ET ASSIKOI COMMUNES ET SOUS PREFECTURES,89,33376,12344,36.98,268,12076,97,RHDP,BOTCHI ASSI ABEL,8207,67.96,True,22,BOTCHI ASSI ABEL
LA ME,143,ADZOPE SOUS PREFECTURE ANNEPE ET ASSIKOI COMMUNES ET SOUS PREFECTURES,89,33376,12344,36.98,268,12076,97,ADCI,KAKOU SEKA MARCEL SYLVESTRE,207,1.71,False,22,KAKOU SEKA MARCEL SYLVESTRE
LA ME,143,ADZOPE SOUS PREFECTURE ANNEPE ET ASSIKOI COMMUNES ET SOUS PREFECTURES,89,33376,12344,36.98,268,12076,97,INDEPENDANT,ABENIN YAPO,1339,11.09,False,22,ABENIN YAPO
LA ME,143,ADZOPE SOUS PREFECTURE ANNEPE ET ASSIKOI COMMUNES ET SOUS PREFECTURES,89,33376,12344,36.98,268,12076,97,FPI,ASSI ROMEO,875,7.25,False,22,ASSI ROMEO
LA ME,144,AFFERY COMMUNE ET SOUS PREFECTURE,41,16380,6980,42.61,287,6693,20,FNDR,BROU BEDA ROGER,934,13.95,False,22,BROU BEDA ROGER
LA ME,144,AFFERY COMMUNE ET SOUS PREFECTURE,41,16380,6980,42.61,287,6693,20,INDEPENDANT,N GUESSAN BECHIE PAUL,2686,40.13,False,22,N GUESSAN BECHIE PAUL
LA ME,144,AFFERY COMMUNE ET SOUS PREFECTURE,41,16380,6980,42.61,287,6693,20,ADCI,YAPO BEDA ARSENE DESIRE,133,1.99,False,22,YAPO BEDA ARSENE DESIRE
LA ME,144,AFFERY COMMUNE ET SOUS PREFECTURE,41,16380,6980,42.61,287,6693,20,INDEPENDANT,YAO AKA JAURES ROLAND STEPHANE,65,0.97,False,22,YAO AKA JAURES ROLAND STEPHANE
LA ME,144,AFFERY COMMUNE ET SOUS PREFECTURE,41,16380,6980,42.61,287,6693,20,RHDP,ASSOI ASSI APPOLINAIRE,2855,42.66,True,22,ASSOI ASSI APPOLINAIRE
LA ME,145,AKOUPE ET BECOUEFIN COMMUNES ET SOUS PREFECTURES,109,41157,13552,32.93,488,13064,86,INDEPENDANT,YAPO VALERIE YOLANDE,1294,9.91,False,23,YAPO VALERIE YOLANDE
LA ME,145,AKOUPE ET BECOUEFIN COMMUNES ET SOUS PREFECTURES,109,41157,13552,32.93,488,13064,86,INDEPENDANT,ANON AGUIE CLOTAIRE,483,3.7,False,23,ANON AGUIE CLOTAIRE
LA ME,145,AKOUPE ET BECOUEFIN COMMUNES ET SOUS PREFECTURES,109,41157,13552,32.93,488,13064,86,INDEPENDANT,KOISSY SECKA RENE NOEL FABRICE,130,1.0,False,23,KOISSY SECKA RENE NOEL FABRICE
LA ME,145,AKOUPE ET BECOUEFIN COMMUNES ET SOUS PREFECTURES,109,41157,13552,32.93,488,13064,86,INDEPENDANT,ASSEU ELOLO SIDONIE,3066,23.47,False,23,ASSEU ELOLO SIDONIE
LA ME,145,AKOUPE ET BECOUEFIN COMMUNES ET SOUS PREFECTURES,109,41157,13552,32.93,488,13064,86,INDEPENDANT,KIMOU ACHY JOEL FABRICE,207,1.58,False,23,KIMOU ACHY JOEL FABRICE
LA ME,145,AKOUPE ET BECOUEFIN COMMUNES ET SOUS PREFECTURES,109,41157,13552,32.93,488,13064,86,FPI,YAPO ATSE HERMANN NDAH,499,3.82,False,23,YAPO ATSE HERMANN NDAH
LA ME,145,AKOUPE ET BECOUEFIN COMMUNES ET SOUS PREFECTURES,109,41157,13552,32.93,488,13064,86,RHDP,ASSI JEAN LUC,6859,52.5,True,23,ASSI JEAN LUC
LA ME,145,AKOUPE ET BECOUEFIN COMMUNES ET SOUS PREFECTURES,109,41157,13552,32.93,488,13064,86,INDEPENDANT,KIMOU KOFFI FLORENT,440,3.37,False,23,KIMOU KOFFI FLORENT
LA ME,146,ABOISSO COMOE ALEPE ALLOSSO DANGUIRA ET OGHLWAPO COMMUNES ET SOUS PREFECTURES,156,54427,13996,25.72,349,13647,97,INDEPENDANT,OSSIN YAPI SIMPLICE,3494,25.6,False,23,OSSIN YAPI SIMPLICE
LA ME,146,ABOISSO COMOE ALEPE ALLOSSO DANGUIRA ET OGHLWAPO COMMUNES ET SOUS PREFECTURES,156,54427,13996,25.72,349,13647,97,ADCI,AGUIE ABOA LAURENTINE,169,1.24,False,23,AGUIE ABOA LAURENTINE
LA ME,146,ABOISSO COMOE ALEPE ALLOSSO DANGUIRA ET OGHLWAPO COMMUNES ET SOUS PREFECTURES,156,54427,13996,25.72,349,13647,97,RHDP,NCHO NCHO CHRISTOPHE,6034,44.21,True,23,NCHO NCHO CHRISTOPHE
LA ME,146,ABOISSO COMOE ALEPE ALLOSSO DANGUIRA ET OGHLWAPO COMMUNES ET SOUS PREFECTURES,156,54427,13996,25.72,349,13647,97,INDEPENDANT,ABOA HERMANN,1531,11.22,False,23,ABOA HERMANN
LA ME,146,ABOISSO COMOE ALEPE ALLOSSO DANGUIRA ET OGHLWAPO COMMUNES ET SOUS PREFECTURES,156,54427,13996,25.72,349,13647,97,INDEPENDANT,YAPO MARTIAL AUGUSTE,889,6.51,False,23,YAPO MARTIAL AUGUSTE
LA ME,146,ABOISSO COMOE ALEPE ALLOSSO DANGUIRA ET OGHLWAPO COMMUNES ET SOUS PREFECTURES,156,54427,13996,25.72,349,13647,97,PDCI RDA,DIALLO IBRAHIMA SORY,1433,10.5,False,23,DIALLO IBRAHIMA SORY
LA ME,147,ABONGOUA BIEBY ET YAKASSE ATTOBROU COMMUNES ET SOUS PREFECTURES,69,27218,10647,39.12,622,10025,78,INDEPENDANT,AMON EDY JEAN ERIC,2863,28.56,False,23,AMON EDY JEAN ERIC
LA ME,147,ABONGOUA BIEBY ET YAKASSE ATTOBROU COMMUNES ET SOUS PREFECTURES,69,27218,10647,39.12,622,10025,78,UFD,ACAFOU BEKOIN,289,2.88,False,23,ACAFOU BEKOIN
LA ME,147,ABONGOUA BIEBY ET YAKASSE ATTOBROU COMMUNES ET SOUS PREFECTURES,69,27218,10647,39.12,622,10025,78,INDEPENDANT,ASSI NDIN THEODORE,2833,28.26,False,23,ASSI NDIN THEODORE
LA ME,147,ABONGOUA BIEBY ET YAKASSE ATTOBROU COMMUNES ET SOUS PREFECTURES,69,27218,10647,39.12,622,10025,78,RHDP,ADEPO YAPO FRANCOIS,3962,39.52,True,23,ADEPO YAPO FRANCOIS
LOH DJIBOUA,125,CHIEPO DIDOKO NEBO ET OGOUDOU COMMUNES ET SOUS PREFECTURES DIVO SOUS PREFECTURE,176,47838,14471,30.25,544,13927,174,ADCI,ADCI,1113,7.99,False,23,ADCI
LOH DJIBOUA,125,CHIEPO DIDOKO NEBO ET OGOUDOU COMMUNES ET SOUS PREFECTURES DIVO SOUS PREFECTURE,176,47838,14471,30.25,544,13927,174,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,10432,74.9,True,23,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
LOH DJIBOUA,125,CHIEPO DIDOKO NEBO ET OGOUDOU COMMUNES ET SOUS PREFECTURES DIVO SOUS PREFECTURE,176,47838,14471,30.25,544,13927,174,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,2208,15.85,False,23,TOUS ENSEMBLE POUR LA COTE D IVOIRE
LOH DJIBOUA,126,DIVO COMMUNE,201,80222,28025,34.93,528,27497,141,INDEPENDANT,DIAKITE ALAHASSANE,17141,62.34,True,23,DIAKITE ALAHASSANE
LOH DJIBOUA,126,DIVO COMMUNE,201,80222,28025,34.93,528,27497,141,RHDP,FAMOUSSA COULIBALY,8675,31.55,False,23,FAMOUSSA COULIBALY
LOH DJIBOUA,126,DIVO COMMUNE,201,80222,28025,34.93,528,27497,141,INDEPENDANT,BAMBA FATOU,71,0.26,False,23,BAMBA FATOU
LOH DJIBOUA,126,DIVO COMMUNE,201,80222,28025,34.93,528,27497,141,INDEPENDANT,GNIGOU AYEREHONON GENEVIEVE MIMYELLE,129,0.47,False,23,GNIGOU AYEREHONON GENEVIEVE MIMYELLE
LOH DJIBOUA,126,DIVO COMMUNE,201,80222,28025,34.93,528,27497,141,INDEPENDANT,DJEGBI PRINCE HUSTER FRANCIS,41,0.15,False,23,DJEGBI PRINCE HUSTER FRANCIS
LOH DJIBOUA,126,DIVO COMMUNE,201,80222,28025,34.93,528,27497,141,INDEPENDANT,KONE MOUSSA,46,0.17,False,23,KONE MOUSSA
LOH DJIBOUA,126,DIVO COMMUNE,201,80222,28025,34.93,528,27497,141,PDCI RDA,AKOUN STEPHANE JOEL ANDREA,1253,4.56,False,23,AKOUN STEPHANE JOEL ANDREA
LOH DJIBOUA,127,HIRE ET ZEGO COMMUNES ET SOUS PREFECTURES,80,28375,7714,27.19,249,7465,88,INDEPENDANT,KONATE LAMINE,183,2.45,False,23,KONATE LAMINE
LOH DJIBOUA,127,HIRE ET ZEGO COMMUNES ET SOUS PREFECTURES,80,28375,7714,27.19,249,7465,88,RHDP,DJA BLE JOSEPH,3899,52.23,True,23,DJA BLE JOSEPH
LOH DJIBOUA,127,HIRE ET ZEGO COMMUNES ET SOUS PREFECTURES,80,28375,7714,27.19,249,7465,88,INDEPENDANT,OUREGA AGNEZA KOUASSI LANDRY,726,9.73,False,23,OUREGA AGNEZA KOUASSI LANDRY
LOH DJIBOUA,127,HIRE ET ZEGO COMMUNES ET SOUS PREFECTURES,80,28375,7714,27.19,249,7465,88,INDEPENDANT,AMANE KOUASSI VINCENT,165,2.21,False,23,AMANE KOUASSI VINCENT
LOH DJIBOUA,127,HIRE ET ZEGO COMMUNES ET SOUS PREFECTURES,80,28375,7714,27.19,249,7465,88,INDEPENDANT,KONAN KOUAME ABEL,97,1.3,False,23,KONAN KOUAME ABEL
LOH DJIBOUA,127,HIRE ET ZEGO COMMUNES ET SOUS PREFECTURES,80,28375,7714,27.19,249,7465,88,EDS,DAGO KOUASSI AUGUSTE,16,0.21,False,23,DAGO KOUASSI AUGUSTE
LOH DJIBOUA,127,HIRE ET ZEGO COMMUNES ET SOUS PREFECTURES,80,28375,7714,27.19,249,7465,88,INDEPENDANT,N DA YAO ALEXANDRE,285,3.82,False,23,N DA YAO ALEXANDRE
LOH DJIBOUA,127,HIRE ET ZEGO COMMUNES ET SOUS PREFECTURES,80,28375,7714,27.19,249,7465,88,INDEPENDANT,KOUASSI EPSE ABOURLAY TITRE MARIE MADELEINE,109,1.46,False,23,KOUASSI EPSE ABOURLAY TITRE MARIE MADELEINE
LOH DJIBOUA,127,HIRE ET ZEGO COMMUNES ET SOUS PREFECTURES,80,28375,7714,27.19,249,7465,88,PDCI RDA,N GUESSAN YAO SERGE,1897,25.41,False,23,N GUESSAN YAO SERGE
LOH DJIBOUA,128,DAIRO DIDIZO ET GUITRY COMMUNES ET SOUS PREFECTURES,118,30986,13544,43.71,276,13268,160,MLPCI,TRAORE NAMORY,30,0.23,False,24,TRAORE NAMORY
LOH DJIBOUA,128,DAIRO DIDIZO ET GUITRY COMMUNES ET SOUS PREFECTURES,118,30986,13544,43.71,276,13268,160,INDEPENDANT,KRAGBE BEHIBRO PHILIPPE MICHAEL,4959,37.38,False,24,KRAGBE BEHIBRO PHILIPPE MICHAEL
LOH DJIBOUA,128,DAIRO DIDIZO ET GUITRY COMMUNES ET SOUS PREFECTURES,118,30986,13544,43.71,276,13268,160,RHDP,KOKO PATRICIA SYLVIE EPSE YAO,7622,57.45,True,24,KOKO PATRICIA SYLVIE EPSE YAO
LOH DJIBOUA,128,DAIRO DIDIZO ET GUITRY COMMUNES ET SOUS PREFECTURES,118,30986,13544,43.71,276,13268,160,PDCI RDA,KOUAME KOUASSI INNOCENT,497,3.75,False,24,KOUAME KOUASSI INNOCENT
LOH DJIBOUA,129,LAUZOUA ET YOCOBOUE COMMUNES ET SOUS PREFECTURES,50,12142,5036,41.48,139,4897,91,RHDP,GNEBA NADINE MELANIE,4260,86.99,True,24,GNEBA NADINE MELANIE
LOH DJIBOUA,129,LAUZOUA ET YOCOBOUE COMMUNES ET SOUS PREFECTURES,50,12142,5036,41.48,139,4897,91,MGC,LAGO DOUGROU DOMINIQUE,546,11.15,False,24,LAGO DOUGROU DOMINIQUE
LOH DJIBOUA,130,DJIDJI GAGORE ET ZIKISSO COMMUNES ET SOUS PREFECTURES,45,13640,4476,32.82,156,4320,58,INDEPENDANT,YAO ASSABLI YAO,24,0.56,False,24,YAO ASSABLI YAO
LOH DJIBOUA,130,DJIDJI GAGORE ET ZIKISSO COMMUNES ET SOUS PREFECTURES,45,13640,4476,32.82,156,4320,58,INDEPENDANT,BREUDJI HERMANN LANDRY,1155,26.74,False,24,BREUDJI HERMANN LANDRY
LOH DJIBOUA,130,DJIDJI GAGORE ET ZIKISSO COMMUNES ET SOUS PREFECTURES,45,13640,4476,32.82,156,4320,58,RHDP,ABADI MIEZAN CHARLES,2758,63.84,True,24,ABADI MIEZAN CHARLES
LOH DJIBOUA,130,DJIDJI GAGORE ET ZIKISSO COMMUNES ET SOUS PREFECTURES,45,13640,4476,32.82,156,4320,58,INDEPENDANT,GNATTO BAHIE SEBASTIEN,14,0.32,False,24,GNATTO BAHIE SEBASTIEN
LOH DJIBOUA,130,DJIDJI GAGORE ET ZIKISSO COMMUNES ET SOUS PREFECTURES,45,13640,4476,32.82,156,4320,58,PDCI RDA,GAYE GNAFFOU DOGOLIE JEAN,311,7.2,False,24,GAYE GNAFFOU DOGOLIE JEAN
LOH DJIBOUA,131,GOUDOUKO ET NIAMBEZARIA COMMUNES ET SOUS PREFECTURES,68,18404,6693,36.37,242,6451,74,INDEPENDANT,DAGO WAKOUBO SAMUEL,1042,16.15,False,24,DAGO WAKOUBO SAMUEL
LOH DJIBOUA,131,GOUDOUKO ET NIAMBEZARIA COMMUNES ET SOUS PREFECTURES,68,18404,6693,36.37,242,6451,74,INDEPENDANT,DOUKOURE AMANDA,15,0.23,False,24,DOUKOURE AMANDA
LOH DJIBOUA,131,GOUDOUKO ET NIAMBEZARIA COMMUNES ET SOUS PREFECTURES,68,18404,6693,36.37,242,6451,74,RHDP,MERHY SAMY,4166,64.58,True,24,MERHY SAMY
LOH DJIBOUA,131,GOUDOUKO ET NIAMBEZARIA COMMUNES ET SOUS PREFECTURES,68,18404,6693,36.37,242,6451,74,EDS,AHIPEAUD AHIPEAUD JEAN ANDRE,267,4.14,False,24,AHIPEAUD AHIPEAUD JEAN ANDRE
LOH DJIBOUA,131,GOUDOUKO ET NIAMBEZARIA COMMUNES ET SOUS PREFECTURES,68,18404,6693,36.37,242,6451,74,INDEPENDANT,DAGO KOUASSI JUSTIN AIME,298,4.62,False,24,DAGO KOUASSI JUSTIN AIME
LOH DJIBOUA,131,GOUDOUKO ET NIAMBEZARIA COMMUNES ET SOUS PREFECTURES,68,18404,6693,36.37,242,6451,74,PDCI RDA,GUEBO DOUKOURE MARCEL,589,9.13,False,24,GUEBO DOUKOURE MARCEL
LOH DJIBOUA,132,LAKOTA COMMUNE ET SOUS PREFECTURE,118,38754,8724,22.51,250,8474,70,INDEPENDANT,KAMBOU SANSAN SYLVAIN,100,1.18,False,24,KAMBOU SANSAN SYLVAIN
LOH DJIBOUA,132,LAKOTA COMMUNE ET SOUS PREFECTURE,118,38754,8724,22.51,250,8474,70,INDEPENDANT,KONE CHEVA ADAM MOHAMED,153,1.81,False,24,KONE CHEVA ADAM MOHAMED
LOH DJIBOUA,132,LAKOTA COMMUNE ET SOUS PREFECTURE,118,38754,8724,22.51,250,8474,70,INDEPENDANT,LAGO LAVRI SOLANGE EPSE KONE,891,10.51,False,24,LAGO LAVRI SOLANGE EPSE KONE
LOH DJIBOUA,132,LAKOTA COMMUNE ET SOUS PREFECTURE,118,38754,8724,22.51,250,8474,70,RHDP,KOUYATE ABDOULAYE,4455,52.57,True,24,KOUYATE ABDOULAYE
LOH DJIBOUA,132,LAKOTA COMMUNE ET SOUS PREFECTURE,118,38754,8724,22.51,250,8474,70,INDEPENDANT,DALLI ARTHUR PRINCE RICHARD,1762,20.79,False,24,DALLI ARTHUR PRINCE RICHARD
LOH DJIBOUA,132,LAKOTA COMMUNE ET SOUS PREFECTURE,118,38754,8724,22.51,250,8474,70,INDEPENDANT,GODI DADIE JUSTIN,289,3.41,False,24,GODI DADIE JUSTIN
LOH DJIBOUA,132,LAKOTA COMMUNE ET SOUS PREFECTURE,118,38754,8724,22.51,250,8474,70,PDCI RDA,MAGOU MANDY CARMEN,754,8.9,False,24,MAGOU MANDY CARMEN
MARAHOUE,133,BEGBESSOU N DOUFFOUKANKRO ET TIBEITA COMMUNES ET SOUS PREFECTURES BOUAFLE SOUS PREFECTURE,133,36006,10954,30.42,348,10606,187,INDEPENDANT,HOURA KOUASSI MARC,4392,41.41,True,25,HOURA KOUASSI MARC
MARAHOUE,133,BEGBESSOU N DOUFFOUKANKRO ET TIBEITA COMMUNES ET SOUS PREFECTURES BOUAFLE SOUS PREFECTURE,133,36006,10954,30.42,348,10606,187,INDEPENDANT,KOUADIO KOUADIO AURELIEN,499,4.7,False,25,KOUADIO KOUADIO AURELIEN
MARAHOUE,133,BEGBESSOU N DOUFFOUKANKRO ET TIBEITA COMMUNES ET SOUS PREFECTURES BOUAFLE SOUS PREFECTURE,133,36006,10954,30.42,348,10606,187,RHDP,KOUASSI ALLOMO FLORE FAITAY,2522,23.78,False,25,KOUASSI ALLOMO FLORE FAITAY
MARAHOUE,133,BEGBESSOU N DOUFFOUKANKRO ET TIBEITA COMMUNES ET SOUS PREFECTURES BOUAFLE SOUS PREFECTURE,133,36006,10954,30.42,348,10606,187,INDEPENDANT,GOORE BI GOLE JEAN BAPTISTE,303,2.86,False,25,GOORE BI GOLE JEAN BAPTISTE
MARAHOUE,133,BEGBESSOU N DOUFFOUKANKRO ET TIBEITA COMMUNES ET SOUS PREFECTURES BOUAFLE SOUS PREFECTURE,133,36006,10954,30.42,348,10606,187,INDEPENDANT,KOFFI LOUKOU LEON,2703,25.49,False,25,KOFFI LOUKOU LEON
MARAHOUE,134,BOUAFLE COMMUNE,113,43844,12123,27.65,180,11943,90,INDEPENDANT,KAMAGATE MOUSSA EL FADHEL,131,1.1,False,25,KAMAGATE MOUSSA EL FADHEL
